152,장민호 드라마 최종회,온가족 함께 보러 다녀왔슴다뮤비를 보고 식구들이 민호님 멋지고 노래 잘하시고 최고라 하네요 울며늘아이는 친정부모냠 보여드리고 싶을정도로 넘 감동받았다고 행복했습니다,10
153,장민호 드라마 최종회,콘서트 6회 관람후 그래도 아쉬운 마음가득 오늘 오전오후 큰 스크린속에 나타난 민호님 처음 본것처럼 울고 웃고 박수치고 백번천번 봐도 감동은 끝이 없을것같으다 노래 춤 미모 펜을 사랑 하는 마음 잔뜩 느...,10
154,장민호 드라마 최종회,장민호 드라마 최종회 재미와 감동이잇는두시간 재밋게 봣어요 2회예매 보고또봐도감동은두배 입니다,10
155,장민호 드라마 최종회,,10
156,장민호 드라마 최종회,,10
157,장민호 드라마 최종회,,10
158,장민호 드라마 최종회,,10
159,장민호 드라마 최종회,,8
160,장민호 드라마 최종회,감동적이고 현장감 넘치고 생동감이넘쳤습니다매우 좋았습니다추천드립니다,10
161,장민호 드라마 최종회,감동감동 찐한여운이아직도가시질않네요,10
162,장민호 드라마 최종회,콘서트 드라마 영화 장민호님 노래와 제스처 멋스러운 말솜씨가 잘 어울리는뜻.. 웃음과감동을 준 콘서트 드라마입니다...,10
163,장민호 드라마 최종회,장민호 가수님의 깊고 호소력 짙은 명품목소리와 화면을 뚫고 나오는 뛰어난 미모와 재치 있고 따뜻한 입담에 2시간 동안 홀리고 왔습니다.무대를 꽉채운 노련미 넘치고 완숙한 콘서트 영상 안보면 손해 모두꼭 보세요,10
164,장민호 드라마 최종회,,10
165,장민호 드라마 최종회,,10
166,장민호 드라마 최종회,콘서트와 또 다른 감동이였어요너무나 만족하고 힐링하는 하루 마무리 하였어요,10
167,장민호 드라마 최종회,감동 그 자체네요 모든 세대를 아울러 보시면 후회안하실것 같아요 콘서트의 현장감이 고스란히 전해오네요,10
168,장민호 드라마 최종회,장민호 님 드라마 콘서트 영화 오늘 다녀왔어요 스크린 꽉 잘생김으로 채우고 춤 노래 진솔한 모습에 푹 빠졌네요 추천합니다,10
169,장민호 드라마 최종회,,10
170,장민호 드라마 최종회,,10
171,장민호 드라마 최종회,,10
172,장민호 드라마 최종회,콘서트의 감동을 고스란히 스크린으로 감동 두배 기쁨 두배 눈물 두배!!!,10
173,장민호 드라마 최종회,노래잘하고 춤도잘추고 멋진무대매너 모든게더졸음,10
174,장민호 드라마 최종회,내용도 영상도 좋았어요,10
175,장민호 드라마 최종회,큰 화면으로 표정 하나하나 볼수있어 좋았고노래와 진솔한 토크까지 큰 감동으로 다가오는 시간이었습니다 시간이 순삭해버렸네요 이 감동 다시 채우러 갈 계획입니다,10
176,장민호 드라마 최종회,현장콘서트도 다녀왔다 40분정도 단축된 2시간 영상~어찌보면 알짜배기만 함축됐다랄까! 단지 어느 트로트가수의 콘서트다큐가 아니다 선입견을 버리고 세대불문하고 꼭 관람해보길 추천하는이유는 가슴 몽글한 따뜻함과 눈물과 ...,10
177,장민호 드라마 최종회,장민호 드라마 최종회 감정을 여러 가지 느껴져서 진짜 콘서트 같은 느낌 만족합니다,10
178,장민호 드라마 최종회,장민호 드라마 최종회을 보면서 장민호라는 가수에 대해 내면을 볼수 있었고 요즘 세대에 드문 겸손한가수로 가창력과 비주얼 마는 엔테터이머로 영화 또한 표정이 살아 있는 노래와 연기 스치치까지 완벽 하였다,10
179,장민호 드라마 최종회,콘서트와 또다른 감동 스토리편집과 민호님의 진솔한 인터뷰 넘 좋았습니다,10
180,장민호 드라마 최종회,,10
181,장민호 드라마 최종회,장민호님은 아이돌출신이라 춤선도 멋지고오랜세월 노래를 해서인지 목소리로 깊은 울림을주네요영화보는 내내 감동이었습니다다시보고싶은 영화 입니다,10
182,장민호 드라마 최종회,콘서트를 다시 보는 듯한 감동이 있었습니다. 음향도 좋아 깊은 음색의 장민호님의 노래를 제대로 들을 수 있어 좋았습니다.,10
